,date,ticker,company_name,person_name,person_category,number_of_securities,transaction_type,shares_before_acq,shares_after_acq,pct_before_acq,pct_after_acq,acq_mode,security_type,xbrl_link
1356,2023-08-04 16:51:00,LGBBROSLTD,LG Balakrishnan & Bros Limited,vijayshree vijayakumar,promoters,15765,Sell,24500,8735,0.08,0.03,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149498_908287_04082023045102_WEB.xml
1357,2023-08-04 11:27:00,LTIM,LTIMindtree Limited,nitin mohta,employees/designated employees,900,Pledge Invoke,900,0,0.0,0.0,Invocation of pledge,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149495_907780_04082023112754_WEB.xml
1358,2023-08-04 11:27:00,LTIM,LTIMindtree Limited,jothiganesh nagarajan,employees/designated employees,4500,Sell,5460,960,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149495_907780_04082023112754_WEB.xml
1359,2023-08-04 11:07:00,BAJAJ-AUTO,Bajaj Auto Limited,zanzari kailash j,employees/designated employees,400,Sell,4700,4300,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149493_907764_04082023110750_WEB.xml
1360,2023-08-04 11:07:00,BAJAJ-AUTO,Bajaj Auto Limited,s vishwanathan,employees/designated employees,600,Buy,0,600,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149493_907764_04082023110750_WEB.xml
1361,2023-08-03 22:56:00,DRREDDY,Dr. Reddy's Laboratories Limited,erez israeli,key managerial personnel,0,Buy,30775,227940,0.02,0.14,ESOP,ADR/GDR/FCCB,https://archives.nseindia.com/corporate/xbrl/IT_1149491_907723_03082023105612_WEB.xml
1362,2023-08-03 22:35:00,INFY,Infosys Limited,umashankar lakshmipathy,-,1233,Buy,40613,41846,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149489_907711_03082023103508_WEB.xml
1363,2023-08-03 22:35:00,INFY,Infosys Limited,komal kumar jain,-,3000,Buy,5224,8224,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149489_907711_03082023103508_WEB.xml
1364,2023-08-03 22:35:00,INFY,Infosys Limited,ajay s bhandari,-,1683,Buy,1866,3549,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149489_907711_03082023103508_WEB.xml
1365,2023-08-03 22:35:00,INFY,Infosys Limited,amit kalley,-,1683,Buy,4200,5883,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149489_907711_03082023103508_WEB.xml
1366,2023-08-03 22:35:00,INFY,Infosys Limited,ashiss kumar dash,-,9667,Buy,46509,56176,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149489_907711_03082023103508_WEB.xml
1367,2023-08-03 22:35:00,INFY,Infosys Limited,brahma prakash pandey,-,1616,Buy,800,2416,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149489_907711_03082023103508_WEB.xml
1368,2023-08-03 22:35:00,INFY,Infosys Limited,gopal rao,-,1683,Buy,5996,7679,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149489_907711_03082023103508_WEB.xml
1369,2023-08-03 22:35:00,INFY,Infosys Limited,kapil ravindrakumar nanchahal,-,1267,Buy,1152,2419,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149489_907711_03082023103508_WEB.xml
1370,2023-08-03 22:35:00,INFY,Infosys Limited,mitrankur majumdar,-,1000,Buy,12965,13965,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149489_907711_03082023103508_WEB.xml
1371,2023-08-03 22:35:00,INFY,Infosys Limited,rajiv puri,-,1683,Buy,866,2549,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149489_907711_03082023103508_WEB.xml
1372,2023-08-03 22:35:00,INFY,Infosys Limited,surya duvvuri,-,1483,Buy,2166,3649,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149489_907711_03082023103508_WEB.xml
1373,2023-08-03 22:35:00,INFY,Infosys Limited,trinankur biswas,-,1783,Buy,5310,7093,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149489_907711_03082023103508_WEB.xml
1374,2023-08-03 21:46:00,INTELLECT,Intellect Design Arena Limited,lalit kumar motwani,-,8000,Sell,17500,0,0.01,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149487_907686_03082023094636_WEB.xml
1375,2023-08-03 19:55:00,HDFCBANK,HDFC Bank Limited,pramod agarwal,other,5400,Sell,18400,13000,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149485_907620_03082023075514_WEB.xml
1376,2023-08-03 19:14:00,SHOPERSTOP,Shoppers Stop Limited,ajay chablani,employees/designated employees,10036,Sell,10036,0,0.01,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149483_907596_03082023071439_WEB.xml
1377,2023-08-03 18:44:00,360ONE,360 ONE WAM LIMITED,savio rodrigues,-,2074,Sell,7574,5500,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149481_907532_03082023064448_WEB.xml
1378,2023-08-03 18:44:00,360ONE,360 ONE WAM LIMITED,ansu gotawat,-,2000,Sell,8392,6392,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149481_907532_03082023064448_WEB.xml
1379,2023-08-03 18:28:00,SUZLON,Suzlon Energy Limited,pallavi bagrecha,immediate relative,300000,Sell,1500000,1200000,0.01,0.01,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149479_907501_03082023062821_WEB.xml
1380,2023-08-03 18:28:00,SUZLON,Suzlon Energy Limited,karishma bagrecha,immediate relative,349540,Sell,1649540,1300000,0.01,0.01,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149479_907501_03082023062821_WEB.xml
1381,2023-08-03 18:11:00,NAM-INDIA,Nippon Life India Asset Management Limited,gopal khaitan,employees/designated employees,12635,Sell,21659,9024,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149477_907458_03082023061111_WEB.xml
1382,2023-08-03 18:11:00,NAM-INDIA,Nippon Life India Asset Management Limited,vikas gupta,employees/designated employees,48418,Sell,48418,0,0.01,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149477_907458_03082023061111_WEB.xml
1383,2023-08-03 18:11:00,NAM-INDIA,Nippon Life India Asset Management Limited,aashwin dugal,employees/designated employees,7000,Sell,7000,0,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149477_907458_03082023061111_WEB.xml
1384,2023-08-03 18:11:00,NAM-INDIA,Nippon Life India Asset Management Limited,anshul vyas,employees/designated employees,18394,Sell,18394,0,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149477_907458_03082023061111_WEB.xml
1385,2023-08-03 17:44:00,PIDILITIND,Pidilite Industries Limited,krishnaraj s.,employees/designated employees,500,Pledge Revoke,13600,13600,0.0,0.0,Revokation of Pledge,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149474_907406_03082023054442_WEB.xml
1386,2023-08-03 17:24:00,PAISALO,Paisalo Digital Limited,equilibrated venture cflow private limited,promoter group,20200,Buy,50554220,50574420,11.26,11.26,Market Purchase,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149473_907340_03082023052408_WEB.xml
1387,2023-08-03 17:13:00,JSWSTEEL,JSW Steel Limited,jsw steel employees welfare trust ? esop plan 2016 a/c,other,390469,Sell,12294055,11900677,0.51,0.49,Off Market,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149470_907320_03082023051308_WEB.xml
1388,2023-08-03 17:13:00,JSWSTEEL,JSW Steel Limited,jsw steel employees welfare trust ? opj esop plan 2021 a/c,other,2909,Sell,12124176,11932651,0.5,0.49,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149470_907320_03082023051308_WEB.xml
1389,2023-08-03 17:09:00,CCL,CCL Products (India) Limited,amarasree kata,immediate relative,5830,Buy,17120,22950,0.01,0.02,Market Purchase,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149468_907308_03082023050925_WEB.xml
1390,2023-08-03 17:06:00,BHARATWIRE,Bharat Wire Ropes Limited,hemant agrawal,employees/designated employees,25005,Sell,80622,55617,0.12,0.08,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149467_907295_03082023050626_WEB.xml
1391,2023-08-03 16:56:00,LGBBROSLTD,LG Balakrishnan & Bros Limited,tribe holdings private limited,promoter group,10705,Sell,10705,0,0.03,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149465_907264_03082023045653_WEB.xml
1392,2023-08-03 16:54:00,SSWL,Steel Strips Wheels Limited,tarun gakhar,employees/designated employees,3000,Sell,3000,0,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149464_907258_03082023045445_WEB.xml
1393,2023-08-03 16:32:00,KOTAKBANK,Kotak Mahindra Bank Limited,priyanka salgaonkar,-,690,Buy,7242,7932,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149460_907211_03082023043217_WEB.xml
1394,2023-08-03 16:29:00,KPITTECH,KPIT Technologies Limited,kpit technologies limited employees welfare trust,other,21600,Sell,3541523,3519923,1.29,1.28,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149458_907206_03082023042934_WEB.xml
1395,2023-08-03 16:26:00,GANGAFORGE,Ganga Forging Limited,prem rakeshbhai patel,promoter group,12500000,Buy,0,12500000,0.0,9.11,Preferential Offer,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149456_907190_03082023042623_WEB.xml
1396,2023-08-03 16:12:00,ABCAPITAL,Aditya Birla Capital Limited,amber gupta,-,7224,Buy,1497,8721,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149454_907157_03082023041214_WEB.xml
1397,2023-08-03 16:12:00,ABCAPITAL,Aditya Birla Capital Limited,a balasubramanian,-,278633,Buy,167248,445881,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149454_907157_03082023041214_WEB.xml
1398,2023-08-03 16:12:00,ABCAPITAL,Aditya Birla Capital Limited,abhishek singhal,-,5160,Buy,6660,11820,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149454_907157_03082023041214_WEB.xml
1399,2023-08-03 16:12:00,ABCAPITAL,Aditya Birla Capital Limited,ankur bansal,-,11500,Buy,0,11500,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149454_907157_03082023041214_WEB.xml
1400,2023-08-03 16:12:00,ABCAPITAL,Aditya Birla Capital Limited,chetan jadhav,-,15480,Buy,1572,17052,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149454_907157_03082023041214_WEB.xml
1401,2023-08-03 16:12:00,ABCAPITAL,Aditya Birla Capital Limited,mayank bathwal,-,117788,Buy,79362,197150,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149454_907157_03082023041214_WEB.xml
1402,2023-08-03 16:12:00,ABCAPITAL,Aditya Birla Capital Limited,rajeev sharma,-,10320,Buy,3075,13395,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149454_907157_03082023041214_WEB.xml
1403,2023-08-03 16:12:00,ABCAPITAL,Aditya Birla Capital Limited,varij pujara,-,10400,Buy,0,10400,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149454_907157_03082023041214_WEB.xml
1404,2023-08-03 16:12:00,ABCAPITAL,Aditya Birla Capital Limited,gaurav saxena,-,10320,Buy,1500,11820,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149454_907157_03082023041214_WEB.xml
1405,2023-08-03 13:30:00,5PAISA,5Paisa Capital Limited,prakarsh gagdani,key managerial personnel,15040,Sell,20040,5000,0.07,0.02,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149448_906939_03082023013014_WEB.xml
1406,2023-08-03 11:27:00,JSWENERGY,JSW Energy Limited,jsw energy employees welfare trust,other,1632,Sell,3577479,3575847,0.22,0.22,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149445_906786_03082023112751_WEB.xml
1407,2023-08-02 22:11:00,SHREDIGCEM,Shree Digvijay Cement Co.Ltd,anagha advisors llp,other,500000,Sell,3524048,3024048,2.42,2.08,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149443_906689_02082023101115_WEB.xml
1408,2023-08-02 20:04:00,NAM-INDIA,Nippon Life India Asset Management Limited,himanshu arora,employees/designated employees,8722,Pledge,10222,10222,0.0,0.0,Pledge Creation,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149441_906628_02082023080412_WEB.xml
1409,2023-08-02 20:04:00,NAM-INDIA,Nippon Life India Asset Management Limited,vandana tiwari,employees/designated employees,4000,Sell,4000,0,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149441_906628_02082023080412_WEB.xml
1410,2023-08-02 20:04:00,NAM-INDIA,Nippon Life India Asset Management Limited,sanjay doshi,employees/designated employees,34000,Sell,34000,0,0.01,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149441_906628_02082023080412_WEB.xml
1411,2023-08-02 20:04:00,NAM-INDIA,Nippon Life India Asset Management Limited,gurpreet saini,employees/designated employees,10000,Pledge,10000,10000,0.0,0.0,Pledge Creation,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149441_906628_02082023080412_WEB.xml
1412,2023-08-02 20:04:00,NAM-INDIA,Nippon Life India Asset Management Limited,hardaman seth,employees/designated employees,7000,Sell,22000,15000,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149441_906628_02082023080412_WEB.xml
1413,2023-08-02 20:04:00,NAM-INDIA,Nippon Life India Asset Management Limited,muneesh sud,employees/designated employees,101852,Sell,101852,0,0.02,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149441_906628_02082023080412_WEB.xml
1414,2023-08-02 20:04:00,NAM-INDIA,Nippon Life India Asset Management Limited,mohit shetty,employees/designated employees,12427,Sell,12427,0,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149441_906628_02082023080412_WEB.xml
1415,2023-08-02 19:27:00,GRAVITA,Gravita India Limited,gravita employee welfare trust,other,32406,Sell,1361215,1328809,1.97,1.92,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149439_906588_02082023072706_WEB.xml
1416,2023-08-02 18:52:00,LTTS,L&T Technology Services Limited,abhishek,director,5400,Sell,5400,0,0.01,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149437_906543_02082023065244_WEB.xml
1417,2023-08-02 18:52:00,LTTS,L&T Technology Services Limited,divya bhatt,employees/designated employees,1400,Sell,8788,7388,0.01,0.01,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149437_906543_02082023065244_WEB.xml
1418,2023-08-02 18:52:00,LTTS,L&T Technology Services Limited,keshab panda,director,10000,Sell,70100,60100,0.07,0.06,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149437_906543_02082023065244_WEB.xml
1419,2023-08-02 18:52:00,LTTS,L&T Technology Services Limited,mahalingam v,employees/designated employees,1500,Sell,2260,760,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149437_906543_02082023065244_WEB.xml
1420,2023-08-02 18:43:00,BAJAJFINSV,Bajaj Finserv Limited,bajaj finserv esop trust,other,2673353,Buy,1551058,4224411,0.1,0.27,Others,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149435_906528_02082023064348_WEB.xml
1421,2023-08-02 18:10:00,DMART,Avenue Supermarts Limited,trevor raymond martis,-,750,Sell,57250,56500,0.01,0.01,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149433_906456_02082023061023_WEB.xml
1422,2023-08-02 18:10:00,DMART,Avenue Supermarts Limited,sudipta chatterjee,-,6000,Sell,102575,96575,0.02,0.01,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149433_906456_02082023061023_WEB.xml
1423,2023-08-02 18:10:00,DMART,Avenue Supermarts Limited,rajan arora,-,18191,Sell,340191,322000,0.05,0.05,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149433_906456_02082023061023_WEB.xml
1424,2023-08-02 18:10:00,DMART,Avenue Supermarts Limited,kirit amratlal nagda,-,500,Sell,103100,102600,0.02,0.02,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149433_906456_02082023061023_WEB.xml
1425,2023-08-02 18:10:00,DMART,Avenue Supermarts Limited,hitesh bachubhai shah,-,1000,Sell,433000,432000,0.06,0.06,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149433_906456_02082023061023_WEB.xml
1426,2023-08-02 18:10:00,DMART,Avenue Supermarts Limited,bhuvan reddy,-,2000,Sell,50431,48431,0.01,0.01,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149433_906456_02082023061023_WEB.xml
1427,2023-08-02 17:48:00,KOTAKBANK,Kotak Mahindra Bank Limited,bhaskaran v,-,824,Buy,46022,46846,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149431_906394_02082023054847_WEB.xml
1428,2023-08-02 17:05:00,ZENSARTECH,Zensar Technologies Limited,mr. avinash kale,employees/designated employees,30221,Sell,42221,12000,0.02,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149430_906304_02082023050554_WEB.xml
1429,2023-08-02 16:53:00,MANINFRA,Man Infraconstruction Limited,berjis m. desai,director,85000,Buy,212775,297775,0.06,0.08,Market Purchase,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149428_906261_02082023045301_WEB.xml
1430,2023-08-02 16:52:00,MPHASIS,MphasiS Limited,udayabhanu tangalamudi,employees/designated employees,2000,Sell,2364,364,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149427_906258_02082023045230_WEB.xml
1431,2023-08-02 16:40:00,UNICHEMLAB,Unichem Laboratories Limited,dilip janardan kunkolienkar,director,19000,Sell,75538,56538,0.1,0.08,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149424_906221_02082023044010_WEB.xml
1432,2023-08-02 16:39:00,UNICHEMLAB,Unichem Laboratories Limited,dr prakash a. mody,promoters,23501440,Sell,32499392,8997952,46.16,12.78,Others,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149423_906217_02082023043910_WEB.xml
1433,2023-08-02 16:15:00,LALPATHLAB,Dr. Lal Path Labs Ltd.,saloni rakesh khera,employees/designated employees,1025,Buy,4502,5527,0.01,0.01,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149420_906167_02082023041541_WEB.xml
1434,2023-08-02 16:15:00,LALPATHLAB,Dr. Lal Path Labs Ltd.,dr. lal pathlabs employees welfare trust,other,48425,Buy,365646,415621,0.44,0.5,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149420_906167_02082023041541_WEB.xml
1435,2023-08-02 15:42:00,TIRUPATI,Shree Tirupati Balajee FIBC Limited,sunita agrawal,promoter group,51000,Sell,51504,504,0.51,0.01,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149417_906118_02082023034207_WEB.xml
1436,2023-08-02 15:42:00,TIRUPATI,Shree Tirupati Balajee FIBC Limited,anant agarwal,promoter group,47000,Sell,47124,124,0.47,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149417_906118_02082023034207_WEB.xml
1437,2023-08-02 13:22:00,MITTAL,Mittal Life Style Limited,brijeshkumar jagdishkumar mittal huf,promoter group,55000,Sell,4485168,4430168,15.16,14.97,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149413_905950_02082023012217_WEB.xml
1438,2023-08-01 20:42:00,DLF,DLF Limited,mallika housing company llp,promoter group,6000000,Sell,77798100,71798100,3.14,2.9,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149408_905739_01082023084236_WEB.xml
1439,2023-08-01 20:33:00,DLF,DLF Limited,beverly builders llp,promoter group,1099120,Sell,1099120,0,0.04,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149406_905732_01082023083356_WEB.xml
1440,2023-08-01 20:20:00,DLF,DLF Limited,k. p. singh,promoters,14495360,Sell,14495360,0,0.59,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149404_905722_01082023082051_WEB.xml
1441,2023-08-01 19:39:00,CENTUM,Centum Electronics Limited,sandhya thyagarajan,-,1000,Sell,18880,16880,0.14,0.13,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149399_905665_01082023073954_WEB.xml
1442,2023-08-01 19:32:00,SUNCLAYLTD,Sundaram Clayton Limited,"vs trust (venu srinivasan, trustee)",promoters,1197480048,Sell,1197480048,0,51.02,0.0,Off Market,Preference Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149396_905645_01082023073251_WEB.xml
1443,2023-08-01 19:32:00,SUNCLAYLTD,Sundaram Clayton Limited,vs investments private limited,promoter group,1473890346,Buy,0,1473890346,0.0,62.8,Off Market,Preference Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149396_905645_01082023073251_WEB.xml
1444,2023-08-01 19:32:00,SUNCLAYLTD,Sundaram Clayton Limited,venu srinivasan,promoters,276410298,Sell,276410298,0,11.78,0.0,Off Market,Preference Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149396_905645_01082023073251_WEB.xml
1445,2023-08-01 19:19:00,360ONE,360 ONE WAM LIMITED,amit garg,-,6776,Sell,46776,40000,0.01,0.01,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149393_905626_01082023071902_WEB.xml
1446,2023-08-01 19:19:00,360ONE,360 ONE WAM LIMITED,ramesh singh negi,-,2422,Sell,12108,9686,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149393_905626_01082023071902_WEB.xml
1447,2023-08-01 19:19:00,360ONE,360 ONE WAM LIMITED,savio rodrigues,-,3858,Sell,11432,7574,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149393_905626_01082023071902_WEB.xml
1448,2023-08-01 19:19:00,360ONE,360 ONE WAM LIMITED,gulshan c khatri,-,4248,Sell,4248,0,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149393_905626_01082023071902_WEB.xml
1449,2023-08-01 19:11:00,SULA,Sula Vineyards Limited,rajeev samant,promoters,1150000,Pledge Revoke,21921416,21921416,25.98,25.98,Revokation of Pledge,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149391_905617_01082023071154_WEB.xml
1450,2023-08-01 18:40:00,HCLTECH,HCL Technologies Limited,jagadeshwar gattu,-,10512,Buy,30877,41389,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149387_905557_01082023064041_WEB.xml
1451,2023-08-01 18:40:00,HCLTECH,HCL Technologies Limited,hcl technologies stock options trust,-,16407,Sell,6192994,6176587,0.23,0.23,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149387_905557_01082023064041_WEB.xml
1452,2023-08-01 18:40:00,HCLTECH,HCL Technologies Limited,harekrishna rajagopalachar sadarahalli,-,5407,Buy,7792,13199,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149387_905557_01082023064041_WEB.xml
1453,2023-08-01 18:26:00,ADVENZYMES,Advanced Enzyme Technologies Limited,ashish bharat pujara,immediate relative,28155,Sell,30305,2150,0.03,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149385_905517_01082023062610_WEB.xml
1454,2023-08-01 18:15:00,EMAMILTD,Emami Limited,suraj finvest private limited,promoter group,1220000,Pledge,105720226,105720226,24.22,24.22,Pledge Creation,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149383_905497_01082023061516_WEB.xml
1455,2023-08-01 18:08:00,MPHASIS,MphasiS Limited,indranil roy,employees/designated employees,15729,Sell,15729,0,0.01,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149381_905489_01082023060827_WEB.xml
1456,2023-08-01 18:08:00,MPHASIS,MphasiS Limited,pavan kumar goyal,employees/designated employees,2980,Sell,14499,11519,0.01,0.01,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149381_905489_01082023060827_WEB.xml
1457,2023-08-01 17:59:00,VASA,Vasa Retail and Overseas Ltd,aruna bhupendra vasa,promoters,24000,Sell,1178080,1154080,19.66,19.26,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149380_905474_01082023055905_WEB.xml
1458,2023-08-01 17:47:00,SSWL,Steel Strips Wheels Limited,jatinder singh,employees/designated employees,1000,Sell,1760,760,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149377_905457_01082023054703_WEB.xml
1459,2023-08-01 17:42:00,HDFCBANK,HDFC Bank Limited,manish tewari,-,1000,Sell,60496,59496,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149375_905447_01082023054237_WEB.xml
1460,2023-08-01 17:42:00,HDFCBANK,HDFC Bank Limited,purnima vibhandik,-,1000,Sell,14898,13898,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149375_905447_01082023054237_WEB.xml
1461,2023-08-01 17:27:00,SHAH,Shah Metacorp Limited,mona viral shah,promoters,43000000,Buy,0,22800000,0.0,0.05,Preferential Offer,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149373_905411_01082023052757_WEB.xml
1462,2023-08-01 17:24:00,CENTRUM,Centrum Capital Limited,businessmatch services (india) private limited,promoters,20371085,Pledge,134499041,134499041,32.33,32.33,Revokation of Pledge,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149371_905402_01082023052416_WEB.xml
1463,2023-08-01 17:18:00,NAM-INDIA,Nippon Life India Asset Management Limited,hemen uday bhatia,employees/designated employees,18867,Sell,18867,0,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149370_905378_01082023051853_WEB.xml
